created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-06T16:03:45+0100,85,2023-08-06T16:03:45+0100,22.940139770507812,48.60382080078125,374,34.2,29.0
2023-08-06T16:03:50+0100,86,2023-08-06T16:03:50+0100,22.980194091796875,48.5870361328125,373,34.2,29.0
2023-08-06T16:03:56+0100,87,2023-08-06T16:03:56+0100,22.969512939453125,48.5565185546875,374,34.2,29.0
2023-08-06T16:04:01+0100,88,2023-08-06T16:04:01+0100,22.980194091796875,48.49090576171875,375,34.2,29.0
2023-08-06T16:04:07+0100,89,2023-08-06T16:04:07+0100,22.980194091796875,48.3642578125,374,34.2,29.0
2023-08-06T16:04:13+0100,90,2023-08-06T16:04:13+0100,22.982864379882812,48.2696533203125,373,34.2,29.0
2023-08-06T16:04:18+0100,91,2023-08-06T16:04:18+0100,23.009567260742188,48.24981689453125,373,34.2,29.0
2023-08-06T16:04:27+0100,92,2023-08-06T16:04:27+0100,22.961502075195312,48.17047119140625,370,34.2,29.0
2023-08-06T16:04:32+0100,93,2023-08-06T16:04:32+0100,22.972183227539062,48.22998046875,370,34.2,29.0
2023-08-06T16:04:38+0100,94,2023-08-06T16:04:38+0100,22.940139770507812,48.18572998046875,370,34.2,29.0
2023-08-06T16:04:44+0100,95,2023-08-06T16:04:44+0100,22.90008544921875,48.21929931640625,368,34.2,29.0
2023-08-06T16:04:49+0100,96,2023-08-06T16:04:49+0100,22.870712280273438,48.2452392578125,368,34.2,29.0
2023-08-06T16:04:55+0100,97,2023-08-06T16:04:55+0100,22.841339111328125,48.42529296875,368,34.2,29.0
2023-08-06T16:05:00+0100,98,2023-08-06T16:05:00+0100,22.81463623046875,48.388671875,366,34.2,29.0
2023-08-06T16:05:06+0100,99,2023-08-06T16:05:06+0100,22.787933349609375,48.3489990234375,366,34.2,29.0
2023-08-06T16:05:12+0100,100,2023-08-06T16:05:12+0100,22.76123046875,48.3917236328125,366,34.2,29.0
2023-08-06T16:05:18+0100,101,2023-08-06T16:05:18+0100,22.755889892578125,48.345947265625,366,34.2,29.0
2023-08-06T16:05:23+0100,102,2023-08-06T16:05:23+0100,22.726516723632812,48.3642578125,367,34.2,29.0
2023-08-06T16:05:30+0100,103,2023-08-06T16:05:30+0100,22.670440673828125,48.4344482421875,365,34.2,29.0
2023-08-06T16:05:35+0100,104,2023-08-06T16:05:35+0100,22.633056640625,48.42376708984375,366,34.2,29.0
2023-08-06T16:05:41+0100,105,2023-08-06T16:05:41+0100,22.59033203125,48.41461181640625,365,34.2,29.0
2023-08-06T16:05:47+0100,106,2023-08-06T16:05:47+0100,22.595672607421875,48.48175048828125,366,34.2,29.0
2023-08-06T16:05:52+0100,107,2023-08-06T16:05:52+0100,22.566299438476562,48.44207763671875,365,34.2,29.0
2023-08-06T16:05:59+0100,108,2023-08-06T16:05:59+0100,22.51556396484375,48.4222412109375,365,34.2,29.0
2023-08-06T16:06:05+0100,109,2023-08-06T16:06:05+0100,22.512893676757812,48.49700927734375,365,34.2,29.0
2023-08-06T16:06:10+0100,110,2023-08-06T16:06:10+0100,22.486190795898438,48.5015869140625,366,34.2,29.0
2023-08-06T16:06:16+0100,111,2023-08-06T16:06:16+0100,22.491531372070312,48.54888916015625,367,34.2,29.0
2023-08-06T16:06:22+0100,112,2023-08-06T16:06:22+0100,22.416763305664062,48.6358642578125,358,34.2,29.0
2023-08-06T16:06:28+0100,113,2023-08-06T16:06:28+0100,22.339324951171875,48.76251220703125,366,34.2,29.0
2023-08-06T16:06:34+0100,114,2023-08-06T16:06:34+0100,22.261886596679688,48.86016845703125,358,34.2,29.0
2023-08-06T16:06:39+0100,115,2023-08-06T16:06:39+0100,22.1844482421875,48.9593505859375,337,34.2,29.0
2023-08-06T16:06:45+0100,116,2023-08-06T16:06:45+0100,22.120361328125,49.01580810546875,347,34.2,29.0
2023-08-06T16:06:51+0100,117,2023-08-06T16:06:51+0100,21.9921875,49.17144775390625,336,34.2,29.0
2023-08-06T16:06:56+0100,118,2023-08-06T16:06:56+0100,21.952133178710938,49.27215576171875,360,34.2,29.0
2023-08-06T16:07:02+0100,119,2023-08-06T16:07:02+0100,21.8853759765625,49.267578125,368,34.2,29.0
2023-08-06T16:07:07+0100,120,2023-08-06T16:07:07+0100,21.869354248046875,49.359130859375,373,34.2,29.0
2023-08-06T16:07:13+0100,121,2023-08-06T16:07:13+0100,21.837310791015625,49.4415283203125,371,34.2,29.0
2023-08-06T16:07:19+0100,122,2023-08-06T16:07:19+0100,21.78924560546875,49.4720458984375,379,34.2,29.0
2023-08-06T16:07:24+0100,123,2023-08-06T16:07:24+0100,21.7572021484375,49.51171875,376,34.2,29.0
2023-08-06T16:07:30+0100,124,2023-08-06T16:07:30+0100,21.706466674804688,49.54986572265625,391,34.2,29.0
2023-08-06T16:07:56+0100,125,2023-08-06T16:07:56+0100,26.74530029296875,37.43896484375,381,24.5,43.0
2023-08-06T16:08:05+0100,126,2023-08-06T16:08:05+0100,26.307373046875,38.5101318359375,410,24.5,43.0
2023-08-06T16:08:13+0100,127,2023-08-06T16:08:13+0100,25.594406127929688,39.9810791015625,415,24.5,43.0
