created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-05T23:02:38+0100,173,2023-08-05T23:02:38+0100,22.769241333007812,57.3211669921875,1360,25.3,50.0
2023-08-05T23:02:46+0100,174,2023-08-05T23:02:46+0100,22.755889892578125,57.3089599609375,1360,25.3,50.0
2023-08-05T23:02:54+0100,175,2023-08-05T23:02:54+0100,22.79327392578125,57.18536376953125,1361,25.3,50.0
2023-08-05T23:03:02+0100,176,2023-08-05T23:03:02+0100,22.830657958984375,57.159423828125,1362,25.3,50.0
2023-08-05T23:03:09+0100,177,2023-08-05T23:03:09+0100,22.830657958984375,57.13043212890625,1362,25.3,50.0
2023-08-05T23:03:17+0100,178,2023-08-05T23:03:17+0100,22.8466796875,57.08160400390625,1362,25.3,50.0
2023-08-05T23:03:25+0100,179,2023-08-05T23:03:25+0100,22.8680419921875,57.00836181640625,1362,25.3,50.0
2023-08-05T23:03:33+0100,180,2023-08-05T23:03:33+0100,22.894744873046875,56.95648193359375,1362,25.3,50.0
2023-08-05T23:03:41+0100,181,2023-08-05T23:03:41+0100,22.908096313476562,56.8878173828125,1362,25.3,50.0
2023-08-05T23:03:49+0100,182,2023-08-05T23:03:49+0100,22.934799194335938,56.81610107421875,1362,25.3,50.0
2023-08-05T23:03:57+0100,183,2023-08-05T23:03:57+0100,22.929458618164062,56.793212890625,1362,25.3,50.0
2023-08-05T23:04:05+0100,184,2023-08-05T23:04:05+0100,22.956161499023438,56.7230224609375,1361,25.3,50.0
2023-08-05T23:04:13+0100,185,2023-08-05T23:04:13+0100,22.96417236328125,56.71844482421875,1361,25.3,50.0
2023-08-05T23:04:21+0100,186,2023-08-05T23:04:21+0100,23.012237548828125,56.64215087890625,1361,25.3,50.0
2023-08-05T23:04:29+0100,187,2023-08-05T23:04:29+0100,23.022918701171875,56.58111572265625,1360,25.3,50.0
2023-08-05T23:04:37+0100,188,2023-08-05T23:04:37+0100,23.00689697265625,56.53228759765625,1360,25.3,50.0
2023-08-05T23:04:45+0100,189,2023-08-05T23:04:45+0100,23.02825927734375,56.488037109375,1361,25.3,50.0
2023-08-05T23:04:52+0100,190,2023-08-05T23:04:52+0100,23.054962158203125,56.3690185546875,1360,25.3,50.0
2023-08-05T23:05:00+0100,191,2023-08-05T23:05:00+0100,23.044281005859375,56.3629150390625,1359,25.3,50.0
2023-08-05T23:05:08+0100,192,2023-08-05T23:05:08+0100,23.09234619140625,56.2957763671875,1359,25.3,50.0
2023-08-05T23:05:16+0100,193,2023-08-05T23:05:16+0100,23.087005615234375,56.3018798828125,1348,25.3,50.0
2023-08-05T23:05:24+0100,194,2023-08-05T23:05:24+0100,23.121719360351562,56.22711181640625,1343,25.3,50.0
2023-08-05T23:05:32+0100,195,2023-08-05T23:05:32+0100,23.127059936523438,56.231689453125,1345,25.3,50.0
2023-08-05T23:05:40+0100,196,2023-08-05T23:05:40+0100,23.105697631835938,56.1798095703125,1346,25.3,50.0
2023-08-05T23:05:48+0100,197,2023-08-05T23:05:48+0100,23.13507080078125,56.12030029296875,1350,25.3,50.0
2023-08-05T23:05:56+0100,198,2023-08-05T23:05:56+0100,23.15643310546875,56.03790283203125,1354,25.3,50.0
2023-08-05T23:06:04+0100,199,2023-08-05T23:06:04+0100,23.191146850585938,55.99212646484375,1355,25.3,50.0
2023-08-05T23:06:12+0100,200,2023-08-05T23:06:12+0100,23.19915771484375,56.01654052734375,1354,25.3,50.0
2023-08-05T23:06:20+0100,201,2023-08-05T23:06:20+0100,23.2098388671875,55.95550537109375,1355,25.3,50.0
2023-08-05T23:06:27+0100,202,2023-08-05T23:06:27+0100,23.223190307617188,55.877685546875,1356,25.3,50.0
2023-08-05T23:06:35+0100,203,2023-08-05T23:06:35+0100,23.24188232421875,55.79376220703125,1356,25.3,50.0
2023-08-05T23:06:43+0100,204,2023-08-05T23:06:43+0100,23.27392578125,55.78460693359375,1356,25.3,50.0
2023-08-05T23:06:51+0100,205,2023-08-05T23:06:51+0100,23.26324462890625,55.7586669921875,1355,25.3,50.0
2023-08-05T23:06:59+0100,206,2023-08-05T23:06:59+0100,23.265914916992188,55.74188232421875,1353,25.3,50.0
2023-08-05T23:07:07+0100,207,2023-08-05T23:07:07+0100,23.701171875,60.0860595703125,2175,25.3,50.0
2023-08-05T23:07:15+0100,208,2023-08-05T23:07:15+0100,23.912124633789062,72.55401611328125,3696,25.3,50.0
2023-08-05T23:07:23+0100,209,2023-08-05T23:07:23+0100,23.90411376953125,75.6195068359375,4861,25.3,50.0
2023-08-05T23:07:31+0100,210,2023-08-05T23:07:31+0100,23.842697143554688,73.0560302734375,4907,25.3,50.0
2023-08-05T23:07:39+0100,211,2023-08-05T23:07:39+0100,23.714523315429688,68.46923828125,4610,25.3,50.0
2023-08-05T23:07:47+0100,212,2023-08-05T23:07:47+0100,23.610382080078125,65.252685546875,4092,25.3,50.0
2023-08-05T23:07:55+0100,213,2023-08-05T23:07:55+0100,23.567657470703125,63.93585205078125,3816,25.3,50.0
2023-08-05T23:08:02+0100,214,2023-08-05T23:08:02+0100,23.458175659179688,61.8255615234375,3313,25.3,50.0
2023-08-05T23:08:10+0100,215,2023-08-05T23:08:10+0100,23.375396728515625,60.43853759765625,2875,25.3,50.0
2023-08-05T23:08:18+0100,216,2023-08-05T23:08:18+0100,23.321990966796875,59.8968505859375,2695,25.3,50.0
2023-08-05T23:08:26+0100,217,2023-08-05T23:08:26+0100,23.27392578125,59.124755859375,2398,25.3,50.0
2023-08-05T23:08:34+0100,218,2023-08-05T23:08:34+0100,23.217849731445312,58.49609375,2177,25.3,50.0
2023-08-05T23:08:42+0100,219,2023-08-05T23:08:42+0100,23.19915771484375,58.23822021484375,2082,25.3,50.0
2023-08-05T23:08:50+0100,220,2023-08-05T23:08:50+0100,23.159103393554688,57.8826904296875,1936,25.3,50.0
2023-08-05T23:08:58+0100,221,2023-08-05T23:08:58+0100,23.153762817382812,57.72552490234375,1887,25.3,50.0
2023-08-05T23:09:06+0100,222,2023-08-05T23:09:06+0100,23.127059936523438,57.48138427734375,1772,25.3,50.0
2023-08-05T23:09:14+0100,223,2023-08-05T23:09:14+0100,23.073654174804688,57.25860595703125,1687,25.3,50.0
2023-08-05T23:09:22+0100,224,2023-08-05T23:09:22+0100,23.044281005859375,57.22198486328125,1656,25.3,50.0
2023-08-05T23:09:30+0100,225,2023-08-05T23:09:30+0100,23.022918701171875,57.025146484375,1587,25.3,50.0
2023-08-05T23:09:37+0100,226,2023-08-05T23:09:37+0100,23.014907836914062,56.9732666015625,1558,25.3,50.0
2023-08-05T23:09:45+0100,227,2023-08-05T23:09:45+0100,23.001556396484375,56.9061279296875,1528,25.3,50.0
